time_s,voltage_v
0.07865,-1.2000000001677336e-05
0.0787,-1.2000000001677336e-05
0.07875,-1.2000000001677336e-05
0.0788,-1.2000000001677336e-05
0.07885,-1.2000000001677336e-05
0.0789,-1.2000000001677336e-05
0.07895,-1.2000000001677336e-05
0.079,-1.2000000001677336e-05
0.07905,-1.2000000001677336e-05
0.0791,-1.2000000001677336e-05
0.07915,-1.2000000001677336e-05
0.0792,-1.2000000001677336e-05
0.07925,-1.2000000001677336e-05
0.0793,-1.2000000001677336e-05
0.07935,-1.2000000001677336e-05
0.0794,-1.2000000001677336e-05
0.07945,-1.2000000001677336e-05
0.0795,-1.2000000001677336e-05
0.07955,-1.2000000001677336e-05
0.0796,-1.2000000001677336e-05
0.07965,-1.2000000001677336e-05
0.0797,-1.2000000001677336e-05
0.07975,-1.2000000001677336e-05
0.0798,-1.2000000001677336e-05
0.07985,-1.2000000001677336e-05
0.0799,-1.2000000001677336e-05
0.07995,-1.2000000001677336e-05
0.08,-1.2000000001677336e-05
0.08005,-1.2000000001677336e-05
0.0801,-1.2000000001677336e-05
0.08015,-1.2000000001677336e-05
0.0802,-1.2000000001677336e-05
0.08025,-1.2000000001677336e-05
0.0803,-1.2000000001677336e-05
0.08035,-1.2000000001677336e-05
0.0804,-1.2000000001677336e-05
0.08045,-1.2000000001677336e-05
0.0805,-1.2000000001677336e-05
0.08055,-1.2000000001677336e-05
0.0806,-1.2000000001677336e-05
0.08065,-1.2000000001677336e-05
0.0807,-1.2000000001677336e-05
0.08075,-1.2000000001677336e-05
0.0808,-1.2000000001677336e-05
0.08085,-1.2000000001677336e-05
0.0809,-1.2000000001677336e-05
0.08095,-1.2000000001677336e-05
0.081,-1.2000000001677336e-05
0.08105,-1.2000000001677336e-05
0.0811,-1.2000000001677336e-05
0.08115,-1.2000000001677336e-05
0.0812,-1.2000000001677336e-05
0.08125,-1.2000000001677336e-05
0.0813,-1.2000000001677336e-05
0.08135,-1.2000000001677336e-05
0.0814,-1.2000000001677336e-05
0.08145,-1.2000000001677336e-05
0.0815,-1.2000000001677336e-05
0.08155,-1.2000000001677336e-05
0.0816,-1.2000000001677336e-05
0.08165,-1.2000000001677336e-05
0.0817,-1.2000000001677336e-05
0.08175,-1.2000000001677336e-05
0.0818,-1.2000000001677336e-05
0.08185,-1.2000000001677336e-05
0.0819,-1.2000000001677336e-05
0.08195,-1.2000000001677336e-05
0.082,-1.2000000001677336e-05
0.08205,-1.2000000001677336e-05
0.0821,-1.2000000001677336e-05
0.08215,-1.2000000001677336e-05
0.0822,-1.2000000001677336e-05
0.08225,-1.2000000001677336e-05
0.0823,-1.2000000001677336e-05
0.08235,-1.2000000001677336e-05
0.0824,-1.2000000001677336e-05
0.08245,-1.2000000001677336e-05
0.0825,-1.2000000001677336e-05
0.08255,-1.2000000001677336e-05
0.0826,-1.2000000001677336e-05
0.08265,-1.2000000001677336e-05
0.0827,-1.2000000001677336e-05
0.08275,-1.2000000001677336e-05
0.0828,-1.2000000001677336e-05
0.08285,-1.2000000001677336e-05
0.0829,-1.2000000001677336e-05
0.08295,-1.2000000001677336e-05
0.083,-1.2000000001677336e-05
0.08305,-1.2000000001677336e-05
0.0831,-1.2000000001677336e-05
0.08315,-1.2000000001677336e-05
0.0832,-1.2000000001677336e-05
0.08325,-1.2000000001677336e-05
0.0833,-1.2000000001677336e-05
0.08335,-1.2000000001677336e-05
0.0834,-1.2000000001677336e-05
0.08345,-1.2000000001677336e-05
0.0835,-1.2000000001677336e-05
0.08355,-1.2000000001677336e-05
0.0836,-1.2000000001677336e-05
0.08365,-1.2000000001677336e-05
0.0837,-1.2000000001677336e-05
0.08375,-1.2000000001677336e-05
0.0838,-1.2000000001677336e-05
0.08385,-1.2000000001677336e-05
0.0839,-1.2000000001677336e-05
0.08395,-1.2000000001677336e-05
0.084,-1.2000000001677336e-05
0.08405,-1.2000000001677336e-05
0.0841,-1.2000000001677336e-05
0.08415,-1.2000000001677336e-05
0.0842,-1.2000000001677336e-05
0.08425,-1.2000000001677336e-05
0.0843,-1.2000000001677336e-05
0.08435,-1.2000000001677336e-05
0.0844,-1.2000000001677336e-05
0.08445,-1.2000000001677336e-05
0.0845,-1.2000000001677336e-05
0.08455,-1.2000000001677336e-05
0.0846,-1.2000000001677336e-05
0.08465,-1.2000000001677336e-05
0.0847,-1.2000000001677336e-05
0.08475,-1.2000000001677336e-05
0.0848,-1.2000000001677336e-05
0.08485,-1.2000000001677336e-05
0.0849,-1.2000000001677336e-05
0.08495,-1.2000000001677336e-05
0.085,-1.2000000001677336e-05
0.08505,-1.2000000001677336e-05
0.0851,-1.2000000001677336e-05
0.08515,-1.2000000001677336e-05
0.0852,-1.2000000001677336e-05
0.08525,-1.2000000001677336e-05
0.0853,-1.2000000001677336e-05
0.08535,-1.2000000001677336e-05
0.0854,-1.2000000001677336e-05
0.08545,-1.2000000001677336e-05
0.0855,-1.2000000001677336e-05
0.08555,-1.2000000001677336e-05
0.0856,-1.2000000001677336e-05
0.08565,-1.2000000001677336e-05
0.0857,-1.2000000001677336e-05
0.08575,-1.2000000001677336e-05
0.0858,-1.2000000001677336e-05
0.08585,-1.2000000001677336e-05
0.0859,-1.2000000001677336e-05
0.08595,-1.2000000001677336e-05
0.086,-1.2000000001677336e-05
0.08605,-1.2000000001677336e-05
0.0861,-1.2000000001677336e-05
0.08615,-1.2000000001677336e-05
0.0862,-1.2000000001677336e-05
0.08625,-1.2000000001677336e-05
0.0863,-1.2000000001677336e-05
0.08635,-1.2000000001677336e-05
0.0864,-1.2000000001677336e-05
0.08645,-1.2000000001677336e-05
0.0865,-1.2000000001677336e-05
0.08655,-1.2000000001677336e-05
0.0866,-1.2000000001677336e-05
0.08665,-1.2000000001677336e-05
0.0867,-1.2000000001677336e-05
0.08675,-1.2000000001677336e-05
0.0868,-1.2000000001677336e-05
0.08685,-1.2000000001677336e-05
0.0869,-1.2000000001677336e-05
0.08695,-1.2000000001677336e-05
0.087,-1.2000000001677336e-05
0.08705,-1.2000000001677336e-05
0.0871,-1.2000000001677336e-05
0.08715,-1.2000000001677336e-05
0.0872,-1.2000000001677336e-05
0.08725,-1.2000000001677336e-05
0.0873,-1.2000000001677336e-05
0.08735,-1.2000000001677336e-05
0.0874,-1.2000000001677336e-05
0.08745,-1.2000000001677336e-05
0.0875,-1.2000000001677336e-05
0.08755,-1.2000000001677336e-05
0.0876,-1.2000000001677336e-05
0.08765,-1.2000000001677336e-05
0.0877,-1.2000000001677336e-05
0.08775,-1.2000000001677336e-05
0.0878,-1.2000000001677336e-05
0.08785,-1.2000000001677336e-05
0.0879,-1.2000000001677336e-05
0.08795,-1.2000000001677336e-05
0.088,-1.2000000001677336e-05
0.08805,-1.2000000001677336e-05
0.0881,-1.2000000001677336e-05
0.08815,-1.2000000001677336e-05
0.0882,-1.2000000001677336e-05
0.08825,-1.2000000001677336e-05
0.0883,-1.2000000001677336e-05
0.08835,-1.2000000001677336e-05
0.0884,-1.2000000001677336e-05
0.08845,-1.2000000001677336e-05
0.0885,-1.2000000001677336e-05
0.08855,-1.2000000001677336e-05
0.0886,-1.2000000001677336e-05
0.08865,-1.2000000001677336e-05
0.0887,-1.2000000001677336e-05
0.08875,-1.2000000001677336e-05
0.0888,-1.2000000001677336e-05
0.08885,-1.2000000001677336e-05
0.0889,-1.2000000001677336e-05
0.08895,-1.2000000001677336e-05
0.089,-1.2000000001677336e-05
0.08905,-1.2000000001677336e-05
0.0891,-1.2000000001677336e-05
0.08915,-1.2000000001677336e-05
0.0892,-1.2000000001677336e-05
0.08925,-1.2000000001677336e-05
0.0893,-1.2000000001677336e-05
0.08935,-1.2000000001677336e-05
0.0894,-1.2000000001677336e-05
0.08945,-1.2000000001677336e-05
0.0895,-1.2000000001677336e-05
0.08955,-1.2000000001677336e-05
0.0896,-1.2000000001677336e-05
0.08965,-1.2000000001677336e-05
0.0897,-1.2000000001677336e-05
0.08975,-1.2000000001677336e-05
0.0898,-1.2000000001677336e-05
0.08985,-1.2000000001677336e-05
0.0899,-1.2000000001677336e-05
0.08995,-1.2000000001677336e-05
0.09,-1.2000000001677336e-05
0.09005,-1.2000000001677336e-05
0.0901,-1.2000000001677336e-05
0.09015,-1.2000000001677336e-05
0.0902,-1.2000000001677336e-05
0.09025,-1.2000000001677336e-05
0.0903,-1.2000000001677336e-05
0.09035,-1.2000000001677336e-05
0.0904,-1.2000000001677336e-05
0.09045,-1.2000000001677336e-05
0.0905,-1.2000000001677336e-05
0.09055,-1.2000000001677336e-05
0.0906,-1.2000000001677336e-05
0.09065,-1.2000000001677336e-05
0.0907,-1.2000000001677336e-05
0.09075,-1.2000000001677336e-05
0.0908,-1.2000000001677336e-05
0.09085,-1.2000000001677336e-05
0.0909,-1.2000000001677336e-05
0.09095,-1.2000000001677336e-05
0.091,-1.2000000001677336e-05
0.09105,-1.2000000001677336e-05
0.0911,-1.2000000001677336e-05
0.09115,-1.2000000001677336e-05
0.0912,-1.2000000001677336e-05
0.09125,-1.2000000001677336e-05
0.0913,-1.2000000001677336e-05
0.09135,-1.2000000001677336e-05
0.0914,-1.2000000001677336e-05
0.09145,-1.2000000001677336e-05
0.0915,-1.2000000001677336e-05
0.09155,-1.2000000001677336e-05
0.0916,-1.2000000001677336e-05
0.09165,-1.2000000001677336e-05
0.0917,-1.2000000001677336e-05
0.09175,-1.2000000001677336e-05
0.0918,-1.2000000001677336e-05
0.09185,-1.2000000001677336e-05
0.0919,-1.2000000001677336e-05
0.09195,-1.2000000001677336e-05
0.092,-1.2000000001677336e-05
0.09205,-1.2000000001677336e-05
0.0921,-1.2000000001677336e-05
0.09215,-1.2000000001677336e-05
0.0922,-1.2000000001677336e-05
0.09225,-1.2000000001677336e-05
0.0923,-1.2000000001677336e-05
0.09235,-1.2000000001677336e-05
0.0924,-1.2000000001677336e-05
0.09245,-1.2000000001677336e-05
0.0925,-1.2000000001677336e-05
0.09255,-1.2000000001677336e-05
0.0926,-1.2000000001677336e-05
0.09265,-1.2000000001677336e-05
0.0927,-1.2000000001677336e-05
0.09275,-1.2000000001677336e-05
0.0928,-1.2000000001677336e-05
0.09285,-1.2000000001677336e-05
0.0929,-1.2000000001677336e-05
0.09295,-1.2000000001677336e-05
0.093,-1.2000000001677336e-05
0.09305,-1.2000000001677336e-05
0.0931,-1.2000000001677336e-05
0.09315,-1.2000000001677336e-05
0.0932,-1.2000000001677336e-05
0.09325,-1.2000000001677336e-05
0.0933,-1.2000000001677336e-05
0.09335,-1.2000000001677336e-05
0.0934,-1.2000000001677336e-05
0.09345,-1.2000000001677336e-05
0.0935,-1.2000000001677336e-05
0.09355,-1.2000000001677336e-05
0.0936,-1.2000000001677336e-05
0.09365,-1.2000000001677336e-05
0.0937,-1.2000000001677336e-05
0.09375,-1.2000000001677336e-05
0.0938,-1.2000000001677336e-05
0.09385,-1.2000000001677336e-05
0.0939,-1.2000000001677336e-05
0.09395,-1.2000000001677336e-05
0.094,-1.2000000001677336e-05
0.09405,-1.2000000001677336e-05
0.0941,-1.2000000001677336e-05
0.09415,-1.2000000001677336e-05
0.0942,-1.2000000001677336e-05
0.09425,-1.2000000001677336e-05
0.0943,-1.2000000001677336e-05
0.09435,-1.2000000001677336e-05
0.0944,-1.2000000001677336e-05
0.09445,-1.2000000001677336e-05
0.0945,-1.2000000001677336e-05
0.09455,-1.2000000001677336e-05
0.0946,-1.2000000001677336e-05
0.09465,-1.2000000001677336e-05
0.0947,-1.2000000001677336e-05
0.09475,-1.2000000001677336e-05
0.0948,-1.2000000001677336e-05
0.09485,-1.2000000001677336e-05
0.0949,-1.2000000001677336e-05
0.09495,-1.2000000001677336e-05
0.095,-1.2000000001677336e-05
0.09505,-1.2000000001677336e-05
0.0951,-1.2000000001677336e-05
0.09515,-1.2000000001677336e-05
0.0952,-1.2000000001677336e-05
0.09525,-1.2000000001677336e-05
0.0953,-1.2000000001677336e-05
0.09535,-1.2000000001677336e-05
0.0954,-1.2000000001677336e-05
0.09545,-1.2000000001677336e-05
0.0955,-1.2000000001677336e-05
0.09555,-1.2000000001677336e-05
0.0956,-1.2000000001677336e-05
0.09565,-1.2000000001677336e-05
0.0957,-1.2000000001677336e-05
0.09575,-1.2000000001677336e-05
0.0958,-1.2000000001677336e-05
0.09585,-1.2000000001677336e-05
0.0959,-1.2000000001677336e-05
0.09595,-1.2000000001677336e-05
0.096,-1.2000000001677336e-05
0.09605,-1.2000000001677336e-05
0.0961,-1.2000000001677336e-05
0.09615,-1.2000000001677336e-05
0.0962,-1.2000000001677336e-05
0.09625,-1.2000000001677336e-05
0.0963,-1.2000000001677336e-05
0.09635,-1.2000000001677336e-05
0.0964,-1.2000000001677336e-05
0.09645,-1.2000000001677336e-05
0.0965,-1.2000000001677336e-05
0.09655,-1.2000000001677336e-05
0.0966,-1.2000000001677336e-05
0.09665,-1.2000000001677336e-05
0.0967,-1.2000000001677336e-05
0.09675,-1.2000000001677336e-05
0.0968,-1.2000000001677336e-05
0.09685,-1.2000000001677336e-05
0.0969,-1.2000000001677336e-05
0.09695,-1.2000000001677336e-05
0.097,-1.2000000001677336e-05
0.09705,-1.2000000001677336e-05
0.0971,-1.2000000001677336e-05
0.09715,-1.2000000001677336e-05
0.0972,-1.2000000001677336e-05
0.09725,-1.2000000001677336e-05
0.0973,-1.2000000001677336e-05
0.09735,-1.2000000001677336e-05
0.0974,-1.2000000001677336e-05
0.09745,-1.2000000001677336e-05
0.0975,-1.2000000001677336e-05
0.09755,-1.2000000001677336e-05
0.0976,-1.2000000001677336e-05
0.09765,-1.2000000001677336e-05
0.0977,-1.2000000001677336e-05
0.09775,-1.2000000001677336e-05
0.0978,-1.2000000001677336e-05
0.09785,-1.2000000001677336e-05
0.0979,-1.2000000001677336e-05
0.09795,-1.2000000001677336e-05
0.098,-1.2000000001677336e-05
